timestamp,detection_id,attack_type,link_id,detection_rate,latency_ms,false_positive_rate,dc_confidence,lba_score,mhv_confidence,tm_decision,modules_involved,evidence,action_taken,run_id,correlated_event_id,decoy_link_hit,detection_source
2026-01-18T05:57:48.294284,det_03978,lldp_replay,00:00:00:00:00:06:34-00:00:00:00:00:0d:42,97.2,43.4,2.2,0.09,0.3,0,0.97,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004125,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:57:52.052450,det_03979,lldp_replay,00:00:00:00:00:0f:47-00:00:00:00:00:04:34,97.2,38.6,2.2,0.01,0.3,0,0.93,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004126,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:57:47.388305,det_03980,lldp_replay,00:00:00:00:00:11:39-00:00:00:00:00:02:35,97.2,42.5,2,0,0.3,0,0.96,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004127,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:57:52.730977,det_03981,lldp_replay,00:00:00:00:00:08:19-00:00:00:00:00:01:36,97.2,33.3,1.9,0.15,0.3,0,0.98,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004128,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:57:49.774364,det_03982,lldp_replay,00:00:00:00:00:01:16-00:00:00:00:00:07:6,97.2,34.9,1.9,0.12,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004129,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:20.969241,det_03983,lldp_replay,00:00:00:00:00:0d:30-00:00:00:00:00:0c:19,97.2,42,2,0.08,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004130,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:06.153668,det_03984,lldp_replay,00:00:00:00:00:05:21-00:00:00:00:00:0c:16,97.2,32.8,2.3,0.07,0.3,0,0.92,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004131,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:16.320953,det_03985,lldp_replay,00:00:00:00:00:10:31-00:00:00:00:00:0e:22,97.2,35.7,2.2,0.08,0.3,0,0.86,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004132,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:19.498320,det_03986,lldp_replay,00:00:00:00:00:0c:13-00:00:00:00:00:0a:3,97.2,40.9,1.8,0.17,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004133,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:33.383228,det_03987,lldp_replay,00:00:00:00:00:06:4-00:00:00:00:00:0f:42,97.2,39.1,2,0.13,0.3,0,0.97,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004134,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:25.115494,det_03988,lldp_replay,00:00:00:00:00:02:2-00:00:00:00:00:0b:19,97.2,45.1,1.9,0.2,0.3,0,0.92,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004135,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:55.896011,det_03989,lldp_replay,00:00:00:00:00:10:39-00:00:00:00:00:14:46,97.2,41.3,2.2,0.11,0.3,0,0.94,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004136,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:55.998227,det_03990,lldp_replay,00:00:00:00:00:13:35-00:00:00:00:00:0b:25,97.2,45.3,1.9,0.05,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004137,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:58:59.854439,det_03991,lldp_replay,00:00:00:00:00:04:1-00:00:00:00:00:01:1,97.2,39.3,1.8,0.12,0.3,0,0.88,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004138,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:12.563283,det_03992,lldp_replay,00:00:00:00:00:04:23-00:00:00:00:00:11:28,97.2,37.7,2.2,0.13,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004139,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:19.832280,det_03993,lldp_replay,00:00:00:00:00:04:4-00:00:00:00:00:02:13,97.2,37.2,1.8,0.01,0.3,0,0.9,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004140,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:28.487358,det_03994,lldp_replay,00:00:00:00:00:07:14-00:00:00:00:00:04:7,97.2,38.3,2,0.18,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004141,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:26.252530,det_03995,lldp_replay,00:00:00:00:00:01:34-00:00:00:00:00:04:14,97.2,39.3,1.8,0.05,0.3,0,0.96,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004142,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:36.226896,det_03996,lldp_replay,00:00:00:00:00:08:1-00:00:00:00:00:0d:45,97.2,41.6,1.9,0.17,0.3,0,0.88,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004143,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:39.358604,det_03997,lldp_replay,00:00:00:00:00:0e:54-00:00:00:00:00:14:59,97.2,14.6,2,1,0.3,0,0.87,LBA,Decoy link hit detected from 00:00:00:00:00:0e to 00:00:00:00:00:14,immediate_quarantine,5,attack_004144,YES,DECOY_LINK_HIT
2026-01-18T05:59:51.474292,det_03998,lldp_replay,00:00:00:00:00:06:38-00:00:00:00:00:0c:4,97.2,41.5,1.8,0.15,0.3,0,0.88,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004145,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:59.731804,det_03999,lldp_replay,00:00:00:00:00:0e:18-00:00:00:00:00:0a:26,97.2,38.6,2.1,0.02,0.3,0,0.94,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004146,NO,BEHAVIORAL_ANALYSIS
2026-01-18T05:59:45.782927,det_04000,lldp_replay,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,97.2,13.5,2.3,1,0.3,0,0.96,LBA,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:0b,immediate_quarantine,5,attack_004147,YES,DECOY_LINK_HIT
2026-01-18T06:00:07.424697,det_04001,lldp_replay,00:00:00:00:00:0f:50-00:00:00:00:00:02:53,97.2,16.6,2,1,0.3,0,0.85,LBA,Decoy link hit detected from 00:00:00:00:00:0f to 00:00:00:00:00:02,immediate_quarantine,5,attack_004148,YES,DECOY_LINK_HIT
2026-01-18T06:00:03.639431,det_04002,lldp_replay,00:00:00:00:00:04:11-00:00:00:00:00:03:7,97.2,40.2,1.9,0.05,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004149,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:00:12.218385,det_04003,lldp_replay,00:00:00:00:00:03:17-00:00:00:00:00:13:11,97.2,36.6,2,0.07,0.3,0,0.86,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004150,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:00:19.332908,det_04004,lldp_replay,00:00:00:00:00:0d:5-00:00:00:00:00:12:23,97.2,42.2,2,0.01,0.3,0,0.86,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004151,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:00:32.330794,det_04005,lldp_replay,00:00:00:00:00:05:18-00:00:00:00:00:0a:48,97.2,35.6,1.8,0.17,0.3,0,0.95,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004152,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:00:28.487050,det_04006,lldp_replay,00:00:00:00:00:0c:46-00:00:00:00:00:0b:16,97.2,14.1,1.8,1,0.3,0,0.96,LBA,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:0b,immediate_quarantine,5,attack_004153,YES,DECOY_LINK_HIT
2026-01-18T06:00:21.801404,det_04007,lldp_replay,00:00:00:00:00:03:53-00:00:00:00:00:06:63,97.2,16.4,2.3,1,0.3,0,0.9,LBA,Decoy link hit detected from 00:00:00:00:00:03 to 00:00:00:00:00:06,immediate_quarantine,5,attack_004154,YES,DECOY_LINK_HIT
2026-01-18T06:00:33.505775,det_04008,lldp_replay,00:00:00:00:00:05:63-00:00:00:00:00:13:52,97.2,15.4,2,1,0.3,0,0.86,LBA,Decoy link hit detected from 00:00:00:00:00:05 to 00:00:00:00:00:13,immediate_quarantine,5,attack_004156,YES,DECOY_LINK_HIT
2026-01-18T06:00:59.076447,det_04009,lldp_replay,00:00:00:00:00:0e:13-00:00:00:00:00:0b:38,97.2,34.2,2.1,0.01,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004157,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:09.163253,det_04010,lldp_replay,00:00:00:00:00:05:34-00:00:00:00:00:03:33,97.2,38.8,1.8,0.04,0.3,0,0.97,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004158,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:14.640341,det_04011,lldp_replay,00:00:00:00:00:08:16-00:00:00:00:00:04:21,97.2,38,1.8,0.19,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004159,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:00.399999,det_04012,lldp_replay,00:00:00:00:00:0e:20-00:00:00:00:00:07:38,97.2,37.3,1.8,0.18,0.3,0,0.95,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004160,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:22.298439,det_04013,lldp_replay,00:00:00:00:00:11:17-00:00:00:00:00:01:35,97.2,45.1,2.3,0.01,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004161,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:26.733818,det_04014,lldp_replay,00:00:00:00:00:03:53-00:00:00:00:00:06:63,97.2,15.2,2.1,1,0.3,0,0.9,LBA,Decoy link hit detected from 00:00:00:00:00:03 to 00:00:00:00:00:06,immediate_quarantine,5,attack_004162,YES,DECOY_LINK_HIT
2026-01-18T06:01:27.310142,det_04015,lldp_replay,00:00:00:00:00:0b:26-00:00:00:00:00:02:45,97.2,33.8,2,0.04,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004163,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:24.700348,det_04016,lldp_replay,00:00:00:00:00:12:15-00:00:00:00:00:0a:26,97.2,39.7,2.1,0.1,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004164,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:40.474493,det_04017,lldp_replay,00:00:00:00:00:03:53-00:00:00:00:00:06:63,97.2,17.8,2.3,1,0.3,0,0.87,LBA,Decoy link hit detected from 00:00:00:00:00:03 to 00:00:00:00:00:06,immediate_quarantine,5,attack_004165,YES,DECOY_LINK_HIT
2026-01-18T06:01:44.307153,det_04018,lldp_replay,00:00:00:00:00:05:35-00:00:00:00:00:13:41,97.2,34.8,1.7,0.04,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004166,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:01:48.664641,det_04019,lldp_replay,00:00:00:00:00:03:53-00:00:00:00:00:06:63,97.2,16.2,1.9,1,0.3,0,0.9,LBA,Decoy link hit detected from 00:00:00:00:00:03 to 00:00:00:00:00:06,immediate_quarantine,5,attack_004167,YES,DECOY_LINK_HIT
2026-01-18T06:01:47.095818,det_04020,lldp_replay,00:00:00:00:00:01:52-00:00:00:00:00:11:61,97.2,16.5,1.8,1,0.3,0,0.85,LBA,Decoy link hit detected from 00:00:00:00:00:01 to 00:00:00:00:00:11,immediate_quarantine,5,attack_004168,YES,DECOY_LINK_HIT
2026-01-18T06:01:50.220805,det_04021,lldp_replay,00:00:00:00:00:14:9-00:00:00:00:00:03:7,97.2,46.8,1.8,0.01,0.3,0,0.86,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004169,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:22.582770,det_04022,lldp_replay,00:00:00:00:00:0b:18-00:00:00:00:00:09:21,97.2,38.5,1.9,0.1,0.3,0,0.94,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004170,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:16.025840,det_04023,lldp_replay,00:00:00:00:00:0d:31-00:00:00:00:00:02:19,97.2,38.5,2.1,0.17,0.3,0,0.98,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004171,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:15.752976,det_04024,lldp_replay,00:00:00:00:00:10:48-00:00:00:00:00:0b:27,97.2,42.9,1.8,0.2,0.3,0,0.9,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004172,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:29.446878,det_04025,lldp_replay,00:00:00:00:00:0e:32-00:00:00:00:00:10:31,97.2,45,1.7,0.12,0.3,0,0.89,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004173,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:40.549133,det_04026,lldp_replay,00:00:00:00:00:09:3-00:00:00:00:00:10:4,97.2,16,2.2,1,0.3,0,0.95,LBA,Decoy link hit detected from 00:00:00:00:00:09 to 00:00:00:00:00:10,immediate_quarantine,5,attack_004174,YES,DECOY_LINK_HIT
2026-01-18T06:02:27.336321,det_04027,lldp_replay,00:00:00:00:00:0c:6-00:00:00:00:00:13:42,97.2,38.1,2.1,0.16,0.3,0,0.92,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004175,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:36.263192,det_04028,lldp_replay,00:00:00:00:00:0e:6-00:00:00:00:00:04:13,97.2,39.1,2.2,0.01,0.3,0,0.95,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004176,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:36.925312,det_04029,lldp_replay,00:00:00:00:00:14:32-00:00:00:00:00:0b:5,97.2,36.4,1.8,0.13,0.3,0,0.86,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004177,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:02:50.684197,det_04030,lldp_replay,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,97.2,13.8,2,1,0.3,0,0.97,LBA,Decoy link hit detected from 00:00:00:00:00:05 to 00:00:00:00:00:0b,immediate_quarantine,5,attack_004178,YES,DECOY_LINK_HIT
2026-01-18T06:02:50.881432,det_04031,lldp_replay,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,97.2,13.3,2,1,0.3,0,0.89,LBA,Decoy link hit detected from 00:00:00:00:00:05 to 00:00:00:00:00:0b,immediate_quarantine,5,attack_004179,YES,DECOY_LINK_HIT
2026-01-18T06:03:12.765102,det_04032,lldp_replay,00:00:00:00:00:08:45-00:00:00:00:00:0e:47,97.2,39.4,2.1,0.18,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004180,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:03.419990,det_04033,lldp_replay,00:00:00:00:00:03:28-00:00:00:00:00:0d:18,97.2,35.9,1.8,0.2,0.3,0,0.95,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004181,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:14.720334,det_04034,lldp_replay,00:00:00:00:00:0d:6-00:00:00:00:00:04:24,97.2,35,2.3,0.12,0.3,0,0.98,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004182,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:19.245431,det_04035,lldp_replay,00:00:00:00:00:06:19-00:00:00:00:00:01:15,97.2,41.9,2,0.14,0.3,0,0.94,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004183,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:46.365248,det_04036,lldp_replay,00:00:00:00:00:05:32-00:00:00:00:00:11:15,97.2,50.4,2.2,0.07,0.3,0,0.99,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004184,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:47.603710,det_04037,lldp_replay,00:00:00:00:00:02:48-00:00:00:00:00:06:36,97.2,44,2.1,0.14,0.3,0,0.85,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004185,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:03:57.837938,det_04038,lldp_replay,00:00:00:00:00:02:6-00:00:00:00:00:0f:5,97.2,37.8,2.1,0.08,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004186,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:03.005230,det_04039,lldp_replay,00:00:00:00:00:03:53-00:00:00:00:00:06:63,97.2,16.7,1.9,1,0.3,0,0.96,LBA,Decoy link hit detected from 00:00:00:00:00:03 to 00:00:00:00:00:06,immediate_quarantine,5,attack_004187,YES,DECOY_LINK_HIT
2026-01-18T06:03:43.713343,det_04040,lldp_replay,00:00:00:00:00:05:40-00:00:00:00:00:0b:9,97.2,33.6,2.2,0.19,0.3,0,0.92,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004188,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:13.631581,det_04041,lldp_replay,00:00:00:00:00:10:33-00:00:00:00:00:07:18,97.2,39.3,2.1,0.19,0.3,0,0.98,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004189,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:20.377191,det_04042,lldp_replay,00:00:00:00:00:0a:48-00:00:00:00:00:06:42,97.2,39.9,1.8,0.08,0.3,0,0.9,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004190,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:08.217898,det_04043,lldp_replay,00:00:00:00:00:13:24-00:00:00:00:00:0a:28,97.2,43.1,1.8,0.17,0.3,0,0.96,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004191,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:35.259352,det_04044,lldp_replay,00:00:00:00:00:0b:37-00:00:00:00:00:10:24,97.2,40.9,2.1,0.07,0.3,0,0.97,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004192,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:24.906875,det_04045,lldp_replay,00:00:00:00:00:05:9-00:00:00:00:00:03:15,97.2,37.5,2.2,0.04,0.3,0,0.96,LBA,Behavioral anomaly detected: lldp_replay,rate_limit,5,attack_004193,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:33.585965,det_04046,lldp_replay,00:00:00:00:00:0d:8-00:00:00:00:00:0a:14,97.2,41.9,1.8,0.02,0.3,0,0.87,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004194,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:30.757880,det_04047,lldp_replay,00:00:00:00:00:05:61-00:00:00:00:00:0b:51,97.2,13.4,1.8,1,0.3,0,0.94,LBA,Decoy link hit detected from 00:00:00:00:00:05 to 00:00:00:00:00:0b,immediate_quarantine,5,attack_004195,YES,DECOY_LINK_HIT
2026-01-18T06:04:54.331175,det_04048,lldp_replay,00:00:00:00:00:09:17-00:00:00:00:00:04:14,97.2,33.7,2.3,0.08,0.3,0,0.98,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004196,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:56.446732,det_04049,lldp_replay,00:00:00:00:00:10:43-00:00:00:00:00:14:20,97.2,34.5,2.3,0.16,0.3,0,0.91,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004197,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:05:12.290683,det_04050,lldp_replay,00:00:00:00:00:09:10-00:00:00:00:00:05:46,97.2,45.8,2,0.14,0.3,0,0.88,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004198,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:04:49.188105,det_04051,lldp_replay,00:00:00:00:00:0f:4-00:00:00:00:00:09:35,97.2,35,2.2,0.13,0.3,0,0.97,LBA,Behavioral anomaly detected: lldp_replay,quarantine_link,5,attack_004199,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:05:13.689885,det_04052,lldp_replay,00:00:00:00:00:0e:34-00:00:00:00:00:09:32,97.2,42.1,2,0.03,0.3,0,0.92,LBA,Behavioral anomaly detected: lldp_replay,alert_only,5,attack_004200,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:23.690882,det_04053,lldp_relay,00:00:00:00:00:0b:18-00:00:00:00:00:0c:10,96.1,49.8,2.2,0.18,0.4,0.77,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004201,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:24.758834,det_04054,lldp_relay,00:00:00:00:00:11:2-00:00:00:00:00:13:40,96.1,55.7,2.3,0.22,0.4,0.72,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004202,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:21.600716,det_04055,lldp_relay,00:00:00:00:00:01:11-00:00:00:00:00:09:31,96.1,47.5,1.7,0.15,0.4,0.8,0.93,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004203,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:46.034464,det_04056,lldp_relay,00:00:00:00:00:0e:40-00:00:00:00:00:0d:13,96.1,48.8,2.2,0.26,0.4,0.89,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004204,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:32.942449,det_04057,lldp_relay,00:00:00:00:00:02:3-00:00:00:00:00:13:30,96.1,53.9,2,0.24,0.4,0.72,0.92,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004205,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:49.266116,det_04058,lldp_relay,00:00:00:00:00:0d:46-00:00:00:00:00:13:36,96.1,48.2,2.2,0.2,0.4,0.9,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004206,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:46.628798,det_04059,lldp_relay,00:00:00:00:00:0e:47-00:00:00:00:00:10:15,96.1,51.7,2,0.18,0.4,0.85,0.98,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004207,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:46.666803,det_04060,lldp_relay,00:00:00:00:00:04:13-00:00:00:00:00:08:32,96.1,47,2.2,0.14,0.4,0.74,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004208,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:01.766260,det_04061,lldp_relay,00:00:00:00:00:02:26-00:00:00:00:00:03:6,96.1,54.2,2.2,0.24,0.4,0.63,0.97,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004209,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:07:55.404233,det_04062,lldp_relay,00:00:00:00:00:01:14-00:00:00:00:00:10:13,96.1,39.9,1.7,0.14,0.4,0.75,0.85,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004210,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:02.662849,det_04063,lldp_relay,00:00:00:00:00:12:48-00:00:00:00:00:06:24,96.1,46.2,2,0.19,0.4,0.87,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,5,attack_004211,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:15.955917,det_04064,lldp_relay,00:00:00:00:00:0e:7-00:00:00:00:00:09:27,96.1,43.3,2.2,0.24,0.4,0.76,0.88,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,5,attack_004212,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:27.567380,det_04065,lldp_relay,00:00:00:00:00:06:23-00:00:00:00:00:0b:3,96.1,53.2,2.2,0.21,0.4,0.67,0.95,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004213,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:44.978459,det_04066,lldp_relay,00:00:00:00:00:0b:45-00:00:00:00:00:0c:7,96.1,48.4,1.7,0.2,0.4,0.82,0.89,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004214,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:46.107698,det_04067,lldp_relay,00:00:00:00:00:13:9-00:00:00:00:00:02:9,96.1,42.8,2.1,0.29,0.4,0.71,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,5,attack_004216,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:08:41.816166,det_04068,lldp_relay,00:00:00:00:00:11:29-00:00:00:00:00:0a:17,96.1,43.4,2.3,0.14,0.4,0.61,0.91,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004217,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:09:11.367167,det_04069,lldp_relay,00:00:00:00:00:11:7-00:00:00:00:00:0d:1,96.1,53.9,2.1,0.15,0.4,0.74,0.91,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004218,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:09:12.737720,det_04070,lldp_relay,00:00:00:00:00:03:22-00:00:00:00:00:14:10,96.1,46.6,2,0.16,0.4,0.8,0.93,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004219,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:09:18.889846,det_04071,lldp_relay,00:00:00:00:00:07:42-00:00:00:00:00:08:42,96.1,53.6,2.3,0.11,0.4,0.8,0.9,"LBA,MHV",Behavioral anomaly detected: lldp_relay,rate_limit,5,attack_004220,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:09:13.085528,det_04072,lldp_relay,00:00:00:00:00:0e:37-00:00:00:00:00:13:46,96.1,52.4,2.3,0.18,0.4,0.87,0.94,"LBA,MHV",Behavioral anomaly detected: lldp_relay,quarantine_link,5,attack_004221,NO,BEHAVIORAL_ANALYSIS
2026-01-18T06:09:35.959150,det_04073,lldp_relay,00:00:00:00:00:0c:2-00:00:00:00:00:13:42,96.1,40.5,2.2,0.23,0.4,0.73,0.87,"LBA,MHV",Behavioral anomaly detected: lldp_relay,alert_only,5,attack_004222,NO,BEHAVIORAL_ANALYSIS
